No	Status
ABUSE	0
The	0
patient	0
was	0
actively	0
tox	Status
screen	Status
positive	Status
for	Status
benzodiazepines	0
cocaine	0
and	0
marijuana	0
SOCIAL	0
HISTORY	0
Denies	Status
any	Status
smoking	0
or	0
alcohol	0
SOCIAL	0
HISTORY	0
Shows	0
that	0
she	0
does	Status
not	Status
smoke	0
cigarettes	0
or	0
drink	0
alcohol	0
Ethanol	0
tobacco	0
or	0
drugs	0
he	0
smoked	0
2	0
packs	0
per	0
day	0
for	0
40	0
years	0
but	0
quit	0
in	Status
1996	Status
He	0
occasionally	0
has	Status
a	Status
beer	Status
but	0
denies	0
any	0
continuous	0
use	0
of	0
alcohol	0
He	0
denies	0
any	0
illicit	0
drug	0
use	0
SOCIAL	0
HISTORY	0
Some	0
minor	0
second-hand	0
tobacco	Status
exposure	0
SOCIAL	0
HISTORY	0
Denies	Status
any	0
tobacco	0
or	0
alcohol	0
use	0
PERSONAL	0
HISTORY	0
She	0
is	0
a	0
nonsmoker	Status
Does	Status
not	Status
consume	Status
alcohol	0
No	Status
history	Status
of	0
recreational	0
drug	0
use	0
SOCIAL	0
HISTORY	0
He	0
occasionally	0
drinks	0
and	0
is	0
a	0
nonsmoker	Status
Denies	Status
intravenous	0
drug	0
use	0
She	0
denies	Status
any	Status
significant	0
tobacco	0
alcohol	0
or	0
illicit	0
drugs	0
SOCIAL	0
HISTORY	0
Patient	0
admits	0
alcohol	Status
use	Status
Drinking	0
is	0
described	0
as	0
heavy	0
Patient	0
denies	Status
illegal	0
drug	0
use	0
Patient	0
denies	0
STD	0
history	0
Patient	0
denies	Status
tobacco	0
use	0
SOCIAL	0
HISTORY	0
He	0
is	0
a	0
nonsmoker	Status
He	0
occasionally	Status
has	0
a	0
beer	0
SOCIAL	0
HISTORY	0
Patient	0
admits	0
caffeine	0
use	0
She	0
consumes	0
3-5	0
servings	0
per	0
day	0
Patient	0
admits	0
alcohol	0
use	Status
Drinking	0
is	0
described	0
as	0
social	0
Patient	0
admits	0
good	0
diet	0
habits	0
Patient	0
admits	0
exercising	0
regularly	0
Patient	0
denies	0
STD	0
history	0
Uses	0
no	Status
tobacco	0
alcohol	0
or	0
illicit	0
drugs	0
SOCIAL	0
HISTORY	0
The	0
patient	0
had	0
a	0
long	0
history	0
of	0
smoking	0
but	0
quit	Status
many	0
years	0
ago	0
He	0
does	0
have	Status
chronic	Status
alcohol	0
use	0
HEALTH-RELATED	0
BEHAVIORS	0
AF	0
reports	0
that	0
he	0
smokes	0
1	Status
to	0
2	0
cigarettes	0
per	0
day	0
and	0
drinks	0
40	Status
ounces	0
of	0
beer	0
per	0
day	0
SOCIAL	0
HISTORY	0
No	Status
history	Status
of	0
any	0
smoking	0
alcohol	0
or	0
drug	0
abuse	0
She	0
denies	Status
tobacco	0
alcohol	0
and	0
illicit	0
drug	0
use	0
SOCIAL	0
HISTORY	0
He	0
is	0
a	0
non-cigarette	Status
smoker	0
He	0
has	Status
occasional	0
glass	0
of	0
wine	0
SOCIAL	0
HISTORY	0
He	0
said	0
he	0
quit	Status
smoking	0
20	0
years	0
ago	0
and	0
does	Status
not	Status
drink	0
alcohol	0
SOCIAL	0
HISTORY	0
He	0
quit	Status
smoking	0
in	0
1968	0
She	0
is	0
a	0
nonsmoker	Status
nondrinker	Status
Denies	Status
tobacco	0
or	0
ethanol	0
use	0
She	0
did	0
smoke	0
in	Status
the	Status
past	Status
up	0
to	0
one	0
to	0
one	0
and	0
a	0
half	0
packs	0
of	0
cigarettes	0
per	0
day	0
for	0
about	0
10	0
years	0
but	0
she	0
quit	0
long	0
time	0
ago	0
She	0
never	Status
drank	Status
any	0
alcohol	0
SOCIAL	0
HISTORY	0
She	0
used	0
to	0
smoke	0
cigarettes	0
and	0
smoked	0
from	0
the	0
age	0
of	0
14	0
to	0
43	0
and	0
quit	Status
at	0
the	0
time	0
of	0
her	0
bypass	0
surgery	0
She	0
does	Status
not	Status
drink	0
alcohol	0
nor	0
use	0
illicit	0
drugs	0
PERSONAL	0
HISTORY	0
Used	Status
to	Status
smoke	0
and	0
drink	0
alcohol	0
but	0
at	0
present	0
does	0
not	0
SOCIAL	0
HISTORY	0
She	0
does	Status
not	Status
smoke	0
or	0
drink	0
SOCIAL	0
HISTORY	0
He	0
does	Status
not	Status
smoke	0
Drinks	Status
occasionally	0
SOCIAL	0
HISTORY	0
Smokes	0
none	Status
Alcohol	0
none	Status
SOCIAL	0
HISTORY	0
She	0
does	Status
not	Status
smoke	0
or	0
drink	0
alcohol	0
Denies	Status
use	Status
of	0
alcohol	0
tobacco	0
or	0
illicit	0
drugs	0
Denies	Status
any	0
tobacco	0
or	0
alcohol	0
use	0
She	0
is	0
a	0
nonsmoker	Status
nondrinker	Status
SOCIAL	0
HISTORY	0
She	0
does	Status
not	Status
smoke	0
She	0
takes	Status
one	0
glass	0
of	0
wine	0
per	0
day	0
Smoking	0
history	0
Smoked	0
1	0
PPD	0
quit	0
5	0
years	0
ago	0
and	0
after	0
smoking	0
for	0
15	0
years	0
Alcohol	0
history	0
Drinks	0
socially	0
Denies	Status
any	Status
history	Status
of	0
drug	0
abuse	0
Does	Status
not	Status
smoke	0
drink	0
or	0
utilize	0
any	0
illicit	0
substances	0
He	0
smokes	Status
one	0
pack	0
per	0
day	0
He	0
smoked	0
50	0
pack	0
years	0
and	0
had	0
no	0
intention	0
of	0
quitting	0
according	0
to	0
him	0
He	0
does	Status
not	Status
smoke	0
He	0
consumes	0
alcohol	0
socially	Status
only	0
He	0
does	Status
not	Status
use	Status
illicit	0
drugs	0
SOCIAL	0
HISTORY	0
The	0
patient	0
smokes	Status
approximately	0
2	0
packs	0
per	0
day	0
times	0
greater	0
than	0
40	0
years	0
He	0
does	Status
drink	Status
occasional	0
alcohol	0
approximately	0
5	0
to	0
6	0
alcoholic	0
drinks	0
per	0
month	0
He	0
denies	Status
any	0
drug	0
use	0
SOCIAL	0
HISTORY	0
He	0
has	0
quit	Status
smoking	0
but	0
unfortunately	0
was	Status
positive	Status
for	Status
cocaine	0
during	0
last	0
hospital	0
stay	0
in	0
01/08	0
He	0
does	Status
not	Status
smoke	0
drink	0
alcohol	0
or	0
consume	0
drugs	0
Social	0
History	0
He	0
was	0
unemployed	0
and	0
denied	Status
any	0
alcohol	0
or	0
drug	0
use	0
He	0
was	0
a	0
prior	Status
�mild�	0
smoker	0
but	0
quit	0
10	0
years	0
previous	0
SOCIAL	0
HISTORY	0
She	0
is	0
a	0
nonsmoker	Status
and	0
nondrinker	Status
SOCIAL	0
HISTORY	0
Denies	Status
tobacco	0
alcohol	0
or	0
illicit	0
drugs	0
She	0
is	0
a	0
lifetime	Status
nonsmoker	Status
nondrinker	Status
SOCIAL	0
HISTORY	0
Patient	0
denies	Status
alcohol	0
use	0
Patient	0
denies	Status
illegal	0
drug	0
use	0
Patient	0
denies	Status
tobacco	0
use	0
She	0
denies	Status
tobacco	0
at	0
this	0
time	0
though	0
she	0
was	0
a	0
previous	0
smoker	0
stopped	0
four	0
years	0
ago	0
and	0
she	0
denies	Status
alcohol	0
use	0
He	0
continues	Status
to	Status
smoke	0
one	0
pack	0
of	0
cigarettes	0
daily	0
as	0
he	0
has	0
for	0
the	0
past	0
28	0
years	0
He	0
denies	Status
any	0
alcohol	0
or	0
illicit	0
substances	0
She	0
is	0
a	0
nonsmoker	Status
She	0
quit	0
smoking	0
in	0
1972	0
SOCIAL	0
HISTORY	0
The	0
patient	0
does	Status
not	Status
smoke	0
or	0
take	0
any	0
drinks	0
The	0
patient	0
has	0
a	0
history	0
of	0
heavy	0
tobacco	0
and	0
alcohol	0
abuse	0
for	0
many	0
years	0
PERSONAL	0
/	0
SOCIAL	0
HISTORY	0
Tobacco	0
history	0
Smoke�s	0
1	0
pack	0
of	0
cigarettes	0
per	0
day	0
Denies	Status
the	Status
past	Status
history	Status
of	0
alcohol	0
Denies	Status
past	Status
/	Status
present	Status
illegal	0
drug	0
use	0
of	0
any	0
kind	0
Tobacco	0
history	0
smokes	0
two	0
packs	0
of	0
cigarettes	0
per	0
day	0
The	0
patient	0
denies	Status
the	Status
use	Status
of	Status
any	0
alcoholic	0
beverages	0
The	0
patient	0
denies	Status
any	Status
current	Status
or	Status
past	Status
history	Status
of	Status
illegal	0
/	0
recreational	0
drug	0
or	0
prescription	0
drug	0
abuse	0
or	0
addiction	0
SOCIAL	0
HISTORY	0
Patient	0
admits	0
caffeine	0
use	0
She	0
consumes	0
3-5	0
servings	0
per	0
day	0
Patient	0
admits	Status
alcohol	0
use	0
Drinking	0
is	0
described	0
as	0
social	0
Patient	0
admits	0
good	0
diet	0
habits	0
Patient	0
admits	0
exercising	0
regularly	0
Patient	0
denies	0
STD	0
history	0
SOCIAL	0
HISTORY	0
The	0
patient	0
does	Status
not	Status
smoke	0
nor	0
drink	0
alcohol	0
He	0
smokes	0
two	0
packs	0
a	0
day	0
and	0
he	0
has	0
two	0
beers	0
a	0
day	0
he	0
says	0
but	0
not	Status
consuming	Status
illegal	0
drugs	0
HABITS	0
No	0
tobacco	Status
or	0
alcohol	0
Chewed	0
until	0
2003	Status
She	0
is	Status
a	Status
smoker	0
about	0
a	0
pack	0
and	0
a	0
half	0
for	0
38	0
years	0
and	0
notes	0
rare	0
alcohol	0
use	Status
She	0
reports	0
occasional	0
alcohol	0
use	0
and	0
quit	Status
smoking	0
11	0
years	0
ago	0
SOCIAL	0
HISTORY	0
Negative	Status
for	0
illicit	0
drugs	0
alcohol	0
and	0
tobacco	0
SOCIAL	0
HISTORY	0
The	0
patient	0
denies	Status
alcohol	0
consumption	0
He	0
does	Status
smoke	0
approximately	0
one	0
and	0
a	0
half	0
packs	0
of	0
cigarettes	0
per	0
day	0
SOCIAL	0
HISTORY	0
No	Status
tobacco	0
alcohol	0
or	0
IV	0
drug	0
use	0
She	0
does	Status
occasionally	Status
smoke	Status
and	0
has	0
been	0
trying	0
to	0
quit	0
recently	0
She	0
is	0
currently	0
smoking	0
about	0
a	0
pack	0
a	0
day	0
She	0
drinks	Status
about	0
once	0
a	0
week	0
She	0
does	Status
not	Status
smoke	0
She	0
drinks	Status
wine	0
a	0
few	0
drinks	0
a	0
month	0
SOCIAL	0
HISTORY	0
The	0
patient	0
admits	0
to	0
heavy	0
alcohol	0
drinking	0
in	Status
the	Status
past	Status
quit	0
several	0
years	0
ago	0
He	0
is	0
also	0
a	0
former	Status
cigarette	0
smoker	0
quit	0
several	0
years	0
ago	0
SOCIAL	0
HISTORY	0
He	0
denies	Status
tobacco	0
or	0
alcohol	0
SOCIAL	0
HISTORY	0
The	0
patient	0
is	0
a	0
nonsmoker	Status
and	0
does	Status
not	Status
use	Status
illegal	0
drugs	0
Occasionally	Status
drinks	0
SOCIAL	0
HISTORY	0
No	Status
history	Status
of	Status
any	Status
smoking	0
alcohol	0
or	0
drug	0
abuse	0
SOCIAL	0
HISTORY	0
She	0
does	Status
not	Status
smoke	0
cigarettes	0
She	0
uses	Status
alcohol	0
No	Status
use	Status
of	0
illicit	0
drugs	0
SOCIAL	0
HISTORY	0
The	0
patient	0
is	0
a	0
life	0
long	0
nonsmoker	Status
She	0
only	0
drinks	Status
socially	0
one	0
to	0
two	0
drinks	0
a	0
month	0
No	Status
history	Status
of	0
alcohol	0
abuse	0
or	0
smoking	0
SOCIAL	0
HISTORY	0
He	0
is	0
a	0
nonsmoker	Status
nonalcoholic	Status
and	0
not	Status
a	0
drug	0
user	0
SOCIAL	0
HISTORY	0
The	0
patient	0
is	0
a	0
nonsmoker	Status
He	0
denies	Status
use	0
of	0
alcohol	0
She	0
rarely	0
drinks	Status
socially	0
She	0
denies	Status
any	0
illicit	0
substance	0
usage	0
SOCIAL	0
HISTORY	0
Denies	Status
tobacco	0
or	0
alcohol	0
use	0
She	0
does	Status
not	Status
smoke	0
use	0
alcohol	0
or	0
use	0
illicit	0
drugs	0
He	0
denies	Status
alcohol	0
tobacco	0
or	0
illicit	0
drug	0
use	0
SOCIAL	0
HISTORY	0
He	0
is	0
not	Status
a	0
smoker	0
He	0
does	Status
drink	Status
six	0
beers	0
a	0
day	0
He	0
denied	Status
any	Status
history	0
of	0
tobacco	0
alcohol	0
or	0
illicit	0
drug	0
use	0
She	0
does	Status
not	Status
smoke	0
cigarettes	0
or	0
use	0
illicit	0
drugs	0
He	0
previously	0
was	Status
an	0
alcoholic	0
but	0
quit	0
in	0
1984	0
He	0
also	0
quit	Status
smoking	0
cigarettes	0
in	0
1984	0
after	0
16	0
years	0
of	0
smoking	0
He	0
has	0
a	0
history	Status
of	0
illicit	0
drug	0
use	0
but	0
denies	Status
IV	0
drug	0
use	0
No	Status
smoking	0
or	0
alcohol	0
He	0
admits	0
to	Status
having	Status
smoked	0
marijuana	0
off	0
and	0
on	0
with	0
friends	0
and	0
drinking	0
beer	0
off	Status
and	Status
on	Status
as	0
well	0
SOCIAL	0
HISTORY	0
The	0
patient	0
has	0
a	0
25-year-smoking	0
history	Status
which	0
I	0
believe	0
is	0
quite	0
heavy	0
and	0
he	0
has	0
a	0
significant	0
alcohol	0
use	0
in	Status
the	Status
past	Status
He	0
has	0
history	0
of	0
tobacco	0
smoking	0
and	0
also	0
reports	0
history	0
of	0
alcohol	0
abuse	0
No	Status
history	Status
of	0
illicit	0
drug	0
abuse	0
SOCIAL	0
HISTORY	0
Negative	Status
for	0
smoking	0
and	0
drinking	0
SOCIAL	0
HISTORY	0
Denies	Status
using	Status
caffeinated	0
beverages	0
alcohol	0
or	0
the	0
use	0
of	0
any	0
tobacco	0
products	0
Denies	Status
use	Status
of	0
tobacco	0
alcohol	0
and	0
illicit	0
drugs	0
He	0
is	0
a	0
nonsmoker	Status
SOCIAL	0
HISTORY	0
The	0
patient	0
does	Status
not	Status
smoke	0
She	0
does	Status
have	Status
an	0
occasional	0
alcoholic	0
beverage	0
SOCIAL	0
HISTORY	0
The	0
patient	0
is	0
a	0
former	Status
smoker	0
reportedly	0
quit	0
in	0
2007	0
He	0
used	0
cocaine	0
in	Status
the	Status
past	Status
reportedly	0
quit	0
in	0
2005	0
He	0
also	0
has	0
a	0
history	Status
of	Status
alcohol	0
abuse	0
but	0
apparently	0
quit	0
more	0
than	0
10	0
years	0
ago	0
SOCIAL	0
HISTORY	0
No	Status
known	Status
history	Status
of	0
drug	0
or	0
alcohol	0
abuse	0
SOCIAL	0
HISTORY	0
Denies	Status
tobacco	0
and	0
alcohol	0
use	0
She	0
endorses	0
marijuana	0
use	Status
and	0
a	0
history	0
of	0
cocaine	0
use	0
five	Status
years	Status
ago	Status
He	0
is	0
a	0
nonsmoker	Status
SOCIAL	0
HISTORY	0
She	0
used	Status
to	Status
be	Status
a	0
smoker	0
not	0
anymore	0
She	0
drinks	0
2	0
to	0
3	0
glasses	0
of	0
wine	0
per	0
week	0
PERSONAL	0
HISTORY	0
She	0
is	0
a	0
nonsmoker	Status
Does	Status
not	Status
consume	0
alcohol	0
No	Status
history	Status
of	0
recreational	0
drug	0
use	0
He	0
denies	Status
cigarettes	0
smoking	0
or	0
alcohol	0
intake	0
Patient	0
states	0
smoking	0
history	Status
of	Status
1	0
pack	0
per	0
day	0
Patient	0
quit	0
smoking	0
1	0
year	0
ago	0
Admits	0
to	0
no	Status
history	Status
of	0
using	0
alcohol	0
States	0
use	0
of	0
no	Status
illicit	0
drugs	0
He	0
denies	Status
tobacco	0
and	0
illicit	0
drug	0
use	0
and	0
drinks	Status
two	0
to	0
three	0
alcoholic	0
beverages	0
a	0
day	0
and	0
up	0
to	0
four	0
to	0
nine	0
per	0
week	0
SOCIAL	0
HISTORY	0
The	0
patient	0
has	0
been	0
a	0
smoker	0
since	0
the	0
age	0
of	0
10	0
So	0
he	0
was	0
smoking	0
2-3	0
packs	0
per	0
day	0
Since	0
being	0
started	0
on	0
Chantix	0
he	0
says	0
he	0
has	Status
cut	Status
it	Status
down	Status
to	Status
half	0
a	0
pack	0
per	0
day	0
He	0
does	Status
not	Status
abuse	0
alcohol	0
PERSONAL	0
AND	0
SOCIAL	0
HISTORY	0
He	0
is	0
a	0
nonsmoker	Status
He	0
denies	Status
any	0
alcohol	0
No	Status
illicit	0
drugs	0
PERSONAL	0
HISTORY	0
He	0
is	0
an	0
ex-smoker	Status
Does	Status
not	Status
consume	0
alcohol	0
SOCIAL	0
HISTORY	0
The	0
patient	0
is	0
a	0
nonsmoker	Status
Denies	Status
any	Status
alcohol	0
or	0
illicit	0
drug	0
use	0
SOCIAL	0
HISTORY	0
She	0
does	Status
not	Status
smoke	0
cigarettes	0
abuse	0
alcohol	0
nor	0
use	0
any	0
illicit	0
drugs	0
SOCIAL	0
HISTORY	0
No	Status
tobacco	0
or	0
alcohol	0
He	0
chews	Status
tobacco	0
or	0
having	0
chewing	0
tobacco	0
for	0
30	0
years	0
about	0
half	0
a	0
can	0
per	0
day	0
but	0
notes	0
he	0
has	0
been	0
recently	0
off	0
and	0
he	0
does	0
note	0
occasional	0
moderate	0
alcohol	0
use	Status
SOCIAL	0
HISTORY	0
She	0
smokes	0
about	0
6-7	0
cigarettes	0
per	0
day	0
and	0
has	0
done	0
so	0
for	0
more	0
than	0
50	0
years	0
She	0
quit	Status
smoking	Status
about	0
6	0
weeks	0
ago	0
She	0
occasionally	Status
has	0
alcohol	0
SOCIAL	0
HISTORY	0
The	0
patient	0
is	0
a	0
nonsmoker	Status
SOCIAL	0
HISTORY	0
He	0
is	0
a	0
nonsmoker	Status
and	0
nondrinker	Status
SOCIAL	0
HISTORY	0
Alcohol	0
drinking	0
history	Status
quit	Status
smoking	0
about	0
30	0
years	0
ago	0
SOCIAL	0
HISTORY	0
She	0
still	Status
smokes	0
one	0
pack	0
of	0
cigarettes	0
a	0
day	0
She	0
occasionally	0
uses	Status
alcohol	0
She	0
has	Status
never	Status
used	0
illicit	0
drugs	0
The	0
patient	0
smokes	Status
1	0
pack	0
of	0
cigarettes	0
per	0
day	0
Denies	Status
use	Status
of	0
alcohol	0
She	Status
drinks	Status
alcohol	0
once	0
a	0
week	0
She	0
does	Status
not	Status
smoke	0
No	0
caffeine	0
no	Status
ETOH	0
SOCIAL	0
HISTORY	0
The	0
patient	0
is	0
married	0
and	0
is	0
a	0
nonsmoker	Status
and	0
lives	0
with	0
her	0
husband	0
who	0
is	0
here	0
with	0
her	0
PERSONAL	0
HISTORY	0
He	0
is	0
married	0
nonsmoker	Status
does	Status
not	Status
consume	0
alcohol	0
and	0
no	Status
history	Status
of	0
recreational	0
drug	0
use	0
SOCIAL	0
HISTORY	0
Patient	0
denies	Status
smoking	0
alcohol	0
abuse	0
illicit	0
drug	0
use	0
and	0
STDs	0
